 Draw_LOAD2, Draw_LOAD3, Draw_STN01, Draw_STN02, Draw_STN03, Draw_STN04, Draw_STN05, Draw_STN06, Draw_STN07, Draw_STN08, Pin_LOAD2, Pin_LOAD3, Pin_STN01, Pin_STN02, Pin_STN03, Pin_STN04, Pin_STN05, Pin_STN06,Pin_STN07,Pin_STN08
6.77,-0.03,0.59,5.4,-14.53,-2.02,8.48,1.06,6.83,-0.23,111.77,68.88,-81.14,-33.56,-47.05,-12.32,29.5,11.25,15.34,-5.03
1.95,-1.25,-4.57,-5.49,1.23,-3.45,6.19,-1.81,0.53,1.49,115.56,77.18,-83.43,-32.12,-49.06,-11.46,37.81,6.09,15.92,-3.88
0.67,-0.52,-0.56,6.83,-0.2,-2.31,-1.83,1.63,2.54,-3.67,114.7,73.39,-80.28,-36.42,-47.91,-13.18,31.22,5.8,13.63,-2.74
1.65,2.35,-2.85,-0.04,-4.21,-12.62,0.75,0.77,-2.05,-0.52,117.63,75.96,-80.85,-31.26,-48.2,-8.6,30.93,9.24,20.5,-0.44
-3.3,-2.84,-1.71,-2.05,-0.77,-1.16,2.46,-3.81,1.1,4.07,120.5,74.67,-86.58,-35.27,-51.35,-12.61,28.93,6.38,15.34,-4.46
9.58,-6.5,-2.56,-2.05,-0.2,-3.17,-0.11,-3.52,1.96,-3.95,120.93,76.26,-80.85,-29.83,-47.91,-13.18,28.64,4.37,18.5,-1.59
4.64,5.71,-1.13,-3.77,-9.94,0.27,-0.11,-4.1,-0.9,0.34,119.28,76.69,-88.01,-32.12,-51.64,-10.89,30.93,1.22,14.77,-0.73
1.77,-4.54,-1.71,-0.62,-2.49,-1.73,13.64,5.07,1.39,-4.24,121.84,78.52,-90.88,-38.14,-52.78,-10.89,31.79,8.67,22.8,-3.02
0.18,9.07,6.03,1.1,-1.35,-4.31,4.18,2.49,-0.33,-0.52,120.68,82.06,-89.16,-31.55,-51.92,-10.89,32.37,5.23,19.93,-2.16
1.16,5.22,-0.56,-2.05,-0.49,-1.16,3.32,-6.68,-2.62,0.92,122.88,80.47,-88.3,-34.7,-51.35,-14.04,31.51,7.24,22.8,0.42
-3.3,-1.68,-3.42,1.1,-2.78,-15.2,4.47,3.93,0.24,0.92,123.37,81.69,-89.16,-39.86,-53.64,-14.61,32.37,8.95,19.64,-3.88
5,-1,16.06,-3.2,-0.77,-0.87,5.04,1.06,3.11,0.34,124.71,82.91,-88.87,-35.85,-55.93,-14.33,30.93,7.52,19.64,-0.73
-5.8,-0.7,-4.86,0.82,-1.06,-1.16,3.04,-2.09,-1.48,-1.66,123.43,84.56,-90.31,-33.84,-49.63,-12.04,32.37,7.52,18.21,-5.6
1.95,0.7,-0.56,4.54,-0.77,-0.87,-9,-0.95,-10.07,-1.95,128.13,84.19,-93.17,-36.99,-52.5,-10.32,32.37,8.38,15.92,-0.73
0.24,-4.54,2.02,3.97,-0.2,-1.73,-6.42,2.21,-1.19,-0.23,126.73,86.33,-95.46,-39.29,-53.36,-14.33,32.94,5.23,22.8,-2.16
1.16,2.05,1.16,-4.91,-1.63,1.7,1.03,1.92,-0.9,2.35,126.79,86.58,-94.32,-36.42,-54.79,-12.04,32.65,7.52,22.51,-5.32
1.95,1.32,-2.28,17.72,0.37,-0.01,5.62,2.78,0.82,-7.68,129.53,89.51,-92.89,-38.14,-53.64,-17.48,30.07,8.38,20.5,0.7
1.53,-0.27,0.59,-0.62,2.66,-1.16,4.76,-8.11,-2.62,3.78,128.99,89.93,-94.03,-39,-57.08,-12.61,33.51,4.08,21.36,-2.45
1.16,0.22,2.02,-2.34,6.1,0.56,5.62,2.78,-1.76,5.5,132.04,90.85,-95.46,-36.99,-56.51,-11.18,34.09,8.67,21.94,0.13
0.49,0.22,6.32,-0.04,2.38,3.42,6.48,0.77,1.96,-2.24,132.46,90.05,-97.47,-39,-54.5,-12.61,33.51,6.09,23.08,-3.02
2.14,-0.7,-14.89,1.96,-14.53,-0.87,6.76,2.21,-2.05,-1.66,133.99,91.58,-96.61,-41.29,-58.23,-15.19,36.38,7.52,19.93,-1.59
-2.44,-0.27,-3.71,-2.62,-12.24,-6.89,1.6,-1.81,-8.07,-1.09,134.84,91.46,-96.61,-36.42,-58.8,-11.75,36.38,6.38,23.37,-2.45
1.4,-1.43,-0.56,-5.49,3.24,-2.31,4.47,0.77,19.73,-1.09,134.78,93.17,-99.19,-43.3,-59.95,-11.75,34.37,7.52,20.5,-1.3
13,-1.86,-2.28,7.12,-1.35,0.85,3.32,-0.09,1.39,-2.52,137.41,93.78,-99.48,-40.43,-60.23,-12.04,36.95,7.81,23.94,-1.59
1.1,-2.65,-1.99,-10.07,-1.92,2.85,14.5,1.06,-1.76,-4.24,137.77,95.73,-102.05,-40.43,-60.23,-12.89,35.8,6.66,23.94,-1.3
2.62,1.01,-0.27,-3.2,-1.06,4.86,2.46,0.77,0.24,-2.24,138.32,95.61,-101.2,-44.44,-58.23,-13.18,35.8,8.67,20.79,-2.16
0.92,-9.55,-1.42,-4.63,-2.78,15.17,3.32,1.92,-0.33,10.37,140.22,97.68,-101.2,-40.43,-60.81,-11.75,38.96,7.52,18.21,-0.44
-2.5,0.34,-4,-0.33,2.95,7.44,-0.4,4.21,-1.48,0.34,141.19,98.84,-101.2,-43.01,-60.52,-14.33,33.51,11.25,25.66,-3.02
7.81,-0.03,6.32,-3.48,3.81,0.27,4.47,-2.38,-1.76,0.06,141.8,98.54,-102.91,-43.3,-61.67,-12.61,37.24,8.38,20.5,-3.31
-6.71,0.09,-9.16,2.54,-1.06,0.56,3.61,0.77,1.39,-3.09,142.78,99.82,-104.92,-39.29,-63.1,-10.32,37.81,11.53,25.66,-0.16
3.36,-0.7,-4,3.68,-1.35,-3.45,3.32,-0.95,7.41,-4.24,142.78,100.25,-104.92,-43.3,-63.38,-12.04,38.96,12.68,23.37,-5.6
1.04,-1,-3.42,4.26,-0.2,5.43,-13.01,1.63,13.71,-3.38,144.85,101.77,-105.21,-45.59,-61.09,-13.75,39.53,9.81,25.09,-3.02
1.89,-3.08,-3.14,-1.19,1.52,6.29,7.34,-0.09,0.53,-3.38,145.53,102.08,-106.35,-42.72,-63.38,-12.61,39.53,9.53,23.37,-4.46
-1.53,-0.21,-3.14,-0.33,1.23,1.13,3.61,0.2,-2.05,-2.24,148.15,104.76,-107.79,-45.59,-64.24,-11.75,38.67,8.38,25.37,-3.88
11.35,6.5,-3.42,-1.19,0.09,2.28,-3.27,5.36,0.53,-12.55,149.07,104.89,-109.51,-42.72,-65.68,-12.04,38.1,9.24,23.65,-2.45
0.92,-5.64,-3.42,-2.34,-5.36,1.99,7.34,4.21,0.24,-3.38,148.76,106.53,-108.93,-43.01,-64.53,-14.33,40.1,6.66,25.37,-4.46
1.46,-2.04,-2.56,-3.77,1.81,-1.73,1.89,5.65,-0.04,-0.8,150.1,107.45,-110.36,-45.02,-65.68,-12.61,39.82,8.67,28.24,-2.45
1.22,1.32,-5.14,2.82,0.95,-3.74,3.9,0.49,-0.33,-3.09,150.1,108.24,-109.79,-47.6,-63.38,-13.75,38.67,7.24,28.24,-4.17
0.55,1.01,-1.42,-0.9,-1.63,1.13,3.61,-4.1,0.53,-1.38,151.81,110.26,-111.51,-37.57,-65.1,-13.18,40.1,7.52,29.39,0.13
-0.79,0.7,10.04,-3.77,0.37,22.34,4.18,13.1,1.96,-0.23,152.18,108.67,-112.66,-47.31,-65.68,-15.47,42.11,8.1,27.67,-0.44
6.59,-0.15,-8.01,-2.05,-0.49,2.56,-1.55,-2.66,-4.05,-4.81,154.01,111.6,-113.52,-43.87,-66.25,-14.04,39.24,9.53,28.81,-0.16
1.53,-1.8,-4.86,3.4,-0.77,1.99,-1.55,-0.37,-15.52,-1.66,153.46,111.36,-111.8,-43.3,-65.39,-13.75,41.54,11.53,28.24,-0.73
0.55,-1.13,-5.14,3.68,-0.2,1.7,-11.58,0.49,3.68,-2.52,157.37,112.76,-116.67,-43.01,-66.25,-11.46,41.25,12.11,29.67,-1.59
0.55,-1,-2.28,1.39,1.52,-1.16,5.04,-2.95,7.41,-2.52,157.31,114.77,-114.95,-46.45,-67.97,-12.89,40.96,13.83,25.09,-1.59
0.98,-2.22,-3.71,3.11,-0.77,0.27,0.17,2.21,-0.04,-3.09,156.88,114.47,-114.95,-47.6,-66.25,-13.18,43.25,10.96,30.82,-5.03
2.01,-0.7,-2.28,-0.62,1.52,-0.01,1.89,9.08,1.68,-1.66,158.77,115.14,-116.1,-48.46,-67.4,-14.04,44.69,7.81,30.25,-2.74
1.4,-1.19,0.59,14.57,1.23,-0.87,3.32,0.2,-0.9,-0.23,160.42,116.97,-117.24,-47.31,-67.97,-13.18,41.54,10.39,29.1,-1.02
0.98,-0.39,-14.31,1.1,1.52,1.7,3.9,-0.95,-1.48,-0.23,157.67,118.25,-116.38,-46.45,-68.54,-11.46,43.54,10.1,29.67,-2.74
0.98,-0.94,-3.42,-2.91,-3.64,3.14,3.61,0.49,-11.79,-5.96,162.8,118.31,-118.67,-47.6,-70.55,-14.9,46.98,10.39,29.1,-3.02
3.42,-0.39,-1.13,-2.34,2.66,1.42,3.04,1.06,-0.62,-4.81,164.63,122.1,-118.1,-51.61,-69.98,-17.77,43.83,10.39,31.39,-4.46
1.89,-1.31,0.01,4.54,10.69,1.7,0.17,2.78,0.24,-0.8,168.23,119.96,-120.68,-46.16,-71.12,-12.61,42.4,10.67,28.81,-2.16
0.79,0.22,-2.85,-0.62,0.37,-1.45,0.75,-0.66,0.24,-1.66,163.78,120.39,-118.96,-50.46,-70.55,-15.47,43.25,8.95,30.82,0.13
0.43,-0.64,0.59,2.25,-2.78,1.13,1.32,2.21,-0.62,4.36,164.75,123.01,-117.24,-49.6,-71.98,-11.75,45.83,10.1,30.82,-0.73
4.64,-1.25,-1.99,1.96,-3.07,-9.76,-1.83,0.2,-0.33,-4.24,165.97,125.21,-118.67,-51.61,-70.55,-16.05,47.27,8.38,29.1,-2.16
-2.08,-1,-4.57,-2.62,-0.2,11.16,1.89,1.92,-1.48,-4.53,167.07,125.15,-124.12,-49.03,-69.69,-15.47,46.12,9.24,33.68,-2.45
10.99,-0.33,-3.71,-2.91,3.81,2.28,-1.83,-2.09,-0.33,-5.1,167.13,125.21,-118.96,-50.46,-73.13,-14.33,44.97,12.39,28.81,-2.16
1.95,1.93,-4,1.39,-2.21,-2.31,4.47,1.63,-0.9,-0.23,168.11,125.7,-123.55,-52.18,-71.69,-14.9,46.98,9.53,33.4,-3.02
4.15,0.7,-6.29,-3.2,-2.49,-0.87,2.18,-0.37,-0.33,-1.38,170.31,128.2,-123.55,-47.02,-73.13,-14.9,48.13,13.54,31.96,-3.31
4.15,3.88,-6,-1.19,-1.35,0.85,7.34,-0.09,-2.05,-1.66,168.17,128.2,-127.27,-49.6,-73.99,-13.75,47.27,4.08,30.53,-3.02
8.61,5.83,-7.72,-2.62,-4.21,-6.32,-1.83,2.78,0.82,-2.81,173.85,129.18,-125.55,-48.46,-75.13,-12.32,47.84,11.82,33.68,0.42
6.9,-0.58,-6.86,-2.62,-5.07,-6.32,1.6,0.77,-3.2,-2.81,168.17,130.4,-128.7,-50.75,-71.41,-12.61,48.13,10.67,32.25,1.85
7.75,5.34,-9.73,-2.62,-5.36,3.42,-6.42,-2.38,-1.19,-4.24,178.85,131.8,-126.12,-49.03,-67.68,-11.75,50.13,11.25,37.12,-3.02
5.37,6.32,-16.03,1.39,-4.5,-0.87,8.77,3.93,0.53,-0.52,173.42,131.13,-126.7,-52.47,-76.28,-9.46,45.26,11.25,35.69,-1.88
11.17,8.09,0.01,3.11,-7.08,-0.59,1.6,1.35,4.83,-2.81,175.8,134.85,-125.84,-45.88,-74.56,-14.04,50.13,10.67,32.82,0.42
12.33,9.74,-11.73,-3.2,-7.08,1.13,3.9,-1.81,1.96,-2.24,174.7,130.03,-128.42,-54.19,-76.57,-14.61,47.84,12.11,34.26,-4.17
12.39,9.31,-13.74,-6.06,-5.93,-0.01,5.04,2.21,-0.04,0.92,174.7,134.98,-128.13,-54.19,-75.99,-10.89,51.56,13.25,33.68,-1.59
14.22,8.58,-10.59,0.82,-7.36,0.56,2.75,2.21,-4.05,1.78,179.34,136.69,-128.42,-47.31,-76.28,-12.89,48.99,10.1,33.68,-1.59
15.2,15.05,-17.75,6.55,-8.51,-2.02,5.33,-1.23,3.4,-0.8,180.13,135.77,-130.14,-54.76,-73.99,-8.88,45.83,13.54,32.25,-1.02
15.44,10.53,-14.31,-11.22,-13.38,-1.73,3.32,-1.23,1.39,-5.96,184.95,137.3,-130.14,-48.17,-74.56,-13.75,46.41,14.97,35.4,-3.6
19.1,11.57,-16.89,1.1,-8.22,-1.45,3.04,-1.81,3.4,2.64,180.01,136.44,-128.7,-58.77,-71.98,-14.61,45.83,12.68,38.56,-1.02
19.17,14.8,-20.62,-4.91,-11.09,-0.59,4.47,9.37,3.11,9.51,183.37,139.31,-134.15,-52.47,-78.86,-12.89,50.13,16.12,34.83,-0.44
19.53,15.17,-16.32,0.82,-3.07,-4.03,1.89,-2.95,-0.9,-2.52,179.1,137.36,-128.42,-58.2,-77.71,-13.75,50.13,8.1,35.4,-2.45
25.09,16.09,-14.89,-5.49,-8.8,-2.88,5.62,1.06,-1.76,1.78,184.53,140.1,-130.42,-54.76,-79.72,-10.03,55.29,14.4,32.54,-4.17
20.81,14.01,-19.47,-2.91,-7.94,-4.6,2.18,3.64,2.82,-1.95,185.87,144.19,-131,-55.91,-78.29,-17.48,47.84,12.39,35.12,-1.02
21.91,16.21,-20.9,-5.49,-11.38,-3.45,5.33,2.78,-0.33,-3.95,187.09,138.27,-135.01,-58.77,-77.71,-18.63,49.56,13.54,39.41,-1.88
27.47,16.09,-22.05,-3.77,-12.81,4.57,2.75,0.49,-0.04,1.49,187.21,146.51,-133,-54.76,-81.44,-13.47,50.13,16.98,33.11,-2.74
22.03,14.01,-22.34,-5.77,-14.81,-1.73,3.04,1.92,8.84,0.63,189.59,142.73,-134.43,-57.05,-80.29,-11.46,54.14,4.66,33.4,-2.74
26.12,18.65,-26.06,-4.34,-16.25,4.57,6.19,0.77,1.68,-0.8,189.41,144.56,-133,-54.76,-81.15,-13.18,52.42,12.39,34.26,-4.46
15.38,19.14,-25.78,-0.62,-13.95,-2.31,5.9,3.93,3.11,0.92,190.14,146.82,-134.15,-54.76,-84.02,-10.32,56.15,14.69,35.4,-2.74
30.27,21.52,-27.21,-7.21,-17.39,-0.01,2.46,2.78,3.68,1.2,190.63,147.24,-142.17,-57.34,-81.44,-10.32,53.57,12.97,39.13,0.13
30.46,19.99,-23.48,-7.78,-17.68,0.27,3.61,-1.23,7.12,0.63,190.51,148.22,-134.15,-53.04,-80.29,-9.17,53.86,13.83,42.57,-0.16
31.31,29.64,-28.64,-4.91,-19.69,-0.01,1.89,3.93,5.97,-5.39,192.65,149.99,-138.73,-61.64,-79.43,-15.19,54.72,20.13,39.99,-1.88
30.21,23.84,-28.93,-7.21,-21.98,-0.01,5.9,-0.66,1.96,0.63,194.78,150.78,-137.3,-53.04,-78,-9.46,49.56,11.82,38.27,-2.74
35.58,25.97,-29.21,-3.77,-21.41,-4.31,8.48,-8.11,3.11,-3.09,196.37,154.08,-141.31,-57.05,-81.72,-8.02,55.58,12.68,40.56,-2.74
35.4,25.85,-26.63,-9.79,-21.12,0.56,6.76,2.78,2.82,-0.52,196.19,153.1,-140.17,-51.89,-78.86,-10.03,57.3,17.84,42.28,1.28
35.95,27.68,-30.07,-6.63,-17.97,-2.88,11.35,0.77,5.97,-1.66,194.54,151.52,-140.17,-60.78,-82.3,-12.89,53.86,14.97,41.13,4.71
38.02,28.05,-34.94,-3.2,-21.98,-2.31,8.77,0.77,7.69,-0.8,196.67,156.95,-140.17,-62.21,-85.16,-10.89,56.72,10.67,41.13,-3.02
37.78,27.56,-34.09,-8.35,-22.55,-3.17,9.63,1.06,7.41,1.78,202.72,152.62,-144.75,-59.06,-83.16,-14.61,52.71,14.97,48.58,-1.02
39.37,31.53,-33.8,-6.92,-21.41,1.13,7.05,3.93,6.83,-0.23,198.93,155.85,-136.15,-61.92,-85.74,-12.04,59.3,16.69,42.28,0.13
39.31,35.13,-34.37,-2.62,-23.98,-0.87,9.05,1.06,5.11,-0.23,199.24,159.63,-140.74,-59.92,-88.03,-11.46,56.44,9.81,41.42,-3.88
42.18,32.08,-35.52,-12.36,-23.7,-0.59,7.05,1.35,5.97,3.5,200.4,158.96,-143.89,-59.34,-86.31,-11.18,54.72,16.12,42.57,0.13
39.06,33.18,-32.37,-10.65,-25.7,-2.31,9.91,0.77,6.26,2.92,200.15,160.92,-142.17,-65.36,-88.89,-10.6,57.58,14.69,43.71,-3.88
45.17,34.52,-36.66,-7.78,-29.72,-4.03,11.35,1.63,7.69,-1.95,202.72,160.06,-148.19,-48.74,-87.17,-13.18,57.58,14.69,46.29,-3.02
45.23,35.37,-36.09,-9.5,-27.42,-5.46,6.76,1.63,10.85,0.34,203.57,160.92,-145.9,-58.77,-88.03,-11.46,57.58,12.68,45.15,-5.03
45.59,37.27,-41.82,-10.07,-29.43,-5.17,15.65,0.49,3.68,0.63,201.31,162.5,-147.04,-59.34,-90.61,-8.02,59.01,13.25,44,-5.6
47.49,37.57,-38.96,-6.06,-30.29,0.56,13.35,3.07,9.41,0.63,210.41,162.75,-147.62,-54.19,-87.46,-11.46,57.58,16.69,46.01,-1.02
47.55,38.49,-41.54,-5.77,-29.72,-4.6,9.91,1.35,7.41,2.35,204.3,165.13,-146.47,-58.77,-88.6,-11.75,58.73,14.97,46.01,-4.17
49.8,41.48,-43.25,-9.21,-29.72,-0.59,9.34,0.2,12.57,0.06,206.93,166.9,-145.9,-64.22,-89.17,-12.61,60.16,14.4,42.57,-1.02
50.42,37.63,-38.38,-11.79,-32.58,-1.16,12.49,0.2,13.42,0.63,210.16,164.94,-147.62,-49.32,-92.04,-13.18,59.87,13.54,44.57,-3.88
56.4,40.07,-39.82,-9.21,-32.29,-2.31,9.91,0.77,8.27,2.06,201.98,165.31,-149.05,-64.22,-88.6,-9.74,62.17,16.69,44.57,-3.6
53.59,38.97,-41.25,-6.63,-32.01,-2.31,14.5,1.92,7.41,-1.66,219.44,168.61,-146.76,-63.07,-93.19,-12.32,59.87,16.98,45.72,-2.74
53.41,44.47,-40.96,-7.21,-32.58,-2.88,10.2,3.35,8.84,3.21,205.28,165.74,-148.76,-66.22,-88.31,-13.18,61.59,14.69,45.72,1.85
54.69,43.06,-39.53,-11.22,-34.3,-1.45,13.35,2.49,5.4,2.06,211.14,169.83,-150.2,-62.78,-94.33,-12.04,61.02,14.11,45.72,-0.16
55.73,46.85,-48.99,-5.77,-34.01,-2.02,10.2,-0.09,6.55,-0.8,212.12,172.45,-149.91,-67.37,-91.47,-14.33,61.88,15.26,47.44,1.28
56.7,45.75,-46.41,-14.37,-34.87,-0.59,11.35,3.93,15.43,0.92,214.37,170.38,-151.34,-67.37,-91.47,-17.48,60.45,16.98,47.15,-1.02
57.86,47.21,-45.26,-11.51,-34.87,-5.17,11.92,8.8,13.14,4.93,211.69,176.17,-150.2,-64.79,-91.18,-16.05,62.74,17.55,44.57,2.42
60,46.91,-49.85,-9.5,-36.88,-3.17,9.63,2.49,9.99,0.06,209.67,172.27,-153.35,-67.65,-91.47,-19.77,60.73,14.97,49.44,-3.02
60.49,48.68,-50.13,-8.64,-37.74,-1.16,12.21,4.79,11.71,2.35,217.49,175.38,-153.35,-65.94,-92.04,-14.61,67.9,16.98,44.57,0.7
61.58,50.2,-48.7,-7.78,-39.46,-2.31,10.77,1.63,7.12,0.34,215.72,179.23,-156.21,-67.65,-92.61,-12.61,55,16.12,52.88,0.7
62.93,50.75,-48.41,-11.51,-36.31,-4.03,11.92,4.21,7.69,-0.8,216.75,177.76,-157.07,-60.78,-93.19,-13.47,60.73,20.7,48.01,1.85
64.58,51.61,-50.71,-9.5,-38.03,-4.31,15.36,1.92,11.99,4.36,217.06,178.37,-157.65,-62.78,-93.19,-14.33,64.17,15.83,49.44,-3.02
63.29,53.44,-50.71,-11.79,-44.33,-3.17,13.93,3.35,12.28,2.92,218.04,178.37,-162.23,-61.35,-94.33,-14.33,62.74,8.1,46.58,-2.45
59.33,54.66,-50.99,-9.5,-40.6,-3.17,16.51,2.21,12.85,0.92,219.07,178.37,-158.79,-63.93,-93.19,-14.33,64.17,15.83,46.87,-4.74
67.87,55.21,-52.14,-12.36,-37.74,-4.03,16.79,0.49,12.85,1.49,219.32,180.45,-157.36,-72.53,-97.48,-16.62,63.89,23.57,42.85,-5.03
68.48,55.82,-54.43,-12.36,-42.04,-6.89,17.36,1.35,12.28,0.34,220.36,181.67,-155.93,-71.67,-93.19,-14.61,64.46,15.55,55.46,-3.6
69.52,55.94,-54.72,-12.94,-36.88,-5.46,13.35,3.93,11.99,3.21,220.54,183.99,-162.52,-65.65,-93.47,-14.9,65.32,16.98,51.16,-2.16
70.25,59.3,-54.72,-13.8,-45.48,-4.6,14.79,3.07,14.57,0.63,222.43,183.44,-161.94,-61.35,-99.78,-14.61,65.61,15.26,51.74,-1.3
72.81,57.89,-57.01,-10.65,-44.62,-6.89,18.22,5.65,13.14,3.21,220.9,184.78,-158.22,-59.92,-94.91,-17.48,65.03,18.12,54.32,-0.73
72.69,59.3,-55.86,-14.08,-46.62,-3.17,16.51,2.78,14,3.21,223.59,184.72,-161.66,-58.77,-97.2,-13.75,65.03,17.26,51.45,-2.16
72.69,59.85,-57.87,-12.08,-46.05,-5.75,13.64,2.21,14.28,2.35,220.84,186.8,-159.94,-74.82,-92.61,-18.91,65.61,16.98,51.74,-1.88
74.16,62.35,-57.87,-11.51,-46.05,-4.31,16.51,3.35,12.85,1.78,222.49,187.28,-160.8,-70.52,-105.22,-18.91,69.62,15.83,51.16,-0.73
77.94,63.45,-59.87,-15.52,-48.34,-4.6,16.51,5.93,12.85,3.78,225.36,188.69,-162.23,-69.09,-98.63,-17.19,67.04,15.26,52.88,-1.02
72.51,63.82,-61.59,-9.5,-46.62,-5.75,14.5,1.63,14.57,3.78,221.76,189.24,-162.52,-66.79,-95.19,-19.2,68.47,17.84,52.88,-1.88
77.64,63.2,-60.16,-17.24,-48.63,-6.89,19.94,0.49,14.57,3.5,223.9,191.31,-167.39,-64.79,-101.21,-20.92,63.31,12.39,52.31,-1.88
80.14,67.29,-61.88,-15.52,-50.06,-4.03,16.51,2.21,16.86,2.92,225.36,188.87,-164.24,-69.95,-94.62,-7.16,71.34,18.98,49.73,1.56
81.73,66.44,-62.17,-15.8,-47.19,-8.04,15.65,3.35,17.44,6.07,232.99,186.8,-162.52,-67.65,-94.62,-12.89,66.47,17.84,50.02,1.28
81.6,67.17,-65.89,-9.21,-49.49,-5.17,15.93,3.07,15.43,3.21,234.7,199.12,-166.53,-72.24,-94.62,-20.35,70.76,20.7,52.6,-1.3
82.46,68.82,-66.18,-11.79,-53.21,-4.6,15.36,0.49,16.29,-0.52,228.96,187.41,-164.81,-63.36,-96.05,-10.6,63.89,18.7,51.74,1.28
84.84,69.61,-67.9,-14.08,-54.07,-3.45,11.92,3.35,14.28,0.63,235.61,196.13,-169.97,-65.94,-96.91,-12.04,67.61,18.98,54.89,2.42
85.14,68.82,-71.05,-12.94,-53.79,-8.32,15.36,3.93,18.87,-0.52,231.71,198.88,-168.82,-68.8,-98.34,-12.04,69.62,19.84,52.88,-1.88
85.63,70.77,-68.18,-14.66,-55.79,-8.61,14.21,3.35,19.44,4.64,230.55,193.51,-167.39,-64.79,-91.18,-14.9,66.18,19.56,54.32,1.28
86.12,73.83,-71.05,-12.36,-53.79,-8.32,13.07,4.5,13.14,-0.23,237.81,196.07,-169.97,-65.08,-96.34,-15.19,70.76,13.25,54.03,-0.16
85.63,74.44,-69.33,-14.37,-55.79,-7.46,15.36,1.92,13.71,2.92,235.19,199.67,-169.68,-69.66,-95.48,-15.47,73.63,15.26,49.73,0.13
88.87,75.17,-70.19,-5.2,-55.5,-4.6,16.51,2.21,17.44,5.22,236.59,198.45,-167.39,-63.36,-97.2,-10.32,71.62,16.12,54.89,3.57
90.33,76.82,-72.2,-12.94,-57.22,-8.32,16.22,3.35,18.87,2.06,236.04,202.66,-169.97,-66.22,-93.76,-14.04,71.34,19.84,57.75,-2.74
91.74,76.51,-72.77,-11.51,-56.36,-6.03,17.65,4.5,18.58,8.37,240.56,198.57,-176.84,-61.92,-96.62,-15.47,71.62,15.55,50.88,6.43
92.53,78.1,-75.35,-6.92,-54.07,-8.04,13.64,5.07,18.01,0.63,234.03,201.81,-169.68,-67.37,-94.33,-16.05,72.2,21.28,57.47,-1.02
93.44,79.2,-73.92,-12.65,-57.8,-9.47,14.21,2.49,18.87,1.49,245.5,203.21,-172.26,-67.94,-94.62,-15.47,69.9,11.53,50.3,0.99
95.21,80.29,-78.5,-12.08,-58.66,-7.46,16.51,1.92,22.02,1.78,236.9,206.63,-171.11,-67.08,-98.92,-14.33,73.34,20.42,61.19,-1.3
95.7,81.27,-77.64,-15.23,-60.66,-8.32,17.65,4.21,17.44,-0.8,243.24,204.13,-173.69,-63.07,-98.63,-12.89,74.49,18.12,54.32,-1.59
97.23,82.49,-81.65,-14.37,-61.52,-12.62,16.79,3.07,18.3,4.64,242.39,204.5,-177.99,-75.1,-92.9,-17.48,75.63,20.7,54.89,1.56
98.45,83.77,-77.93,-16.95,-62.95,-6.6,15.07,1.35,18.3,2.35,241.17,205.65,-174.55,-67.08,-104.65,-15.47,69.62,17.26,58.61,0.7
99.24,83.96,-81.65,-15.23,-63.53,-4.6,17.94,4.5,18.87,1.78,233.05,209.81,-172.26,-73.67,-93.47,-14.33,76.78,17.55,62.05,4.71
97.84,85.97,-82.8,-15.8,-63.24,-9.18,17.65,3.35,19.73,3.5,244.95,209.68,-174.27,-71.38,-98.06,-12.89,69.04,17.55,62.34,4.43
102.78,85.54,-82.51,-12.08,-62.95,-11.48,18.22,3.07,20.88,2.06,242.39,209.5,-179.71,-71.67,-103.5,-12.32,73.63,16.69,56.03,4.14
102.48,87.62,-80.51,-14.94,-64.39,-7.46,8.2,5.36,20.02,3.78,246.78,213.65,-180,-66.51,-100.92,-16.91,77.07,15.83,60.33,-1.02
102.48,88.78,-82.51,-12.65,-64.96,-10.62,16.51,6.22,20.02,4.07,243.49,206.57,-182,-69.66,-98.92,-20.06,74.78,14.4,54.89,8.73
105.9,91.89,-81.94,-18.38,-66.68,-4.89,16.22,4.79,20.3,4.36,246.6,214.51,-178.28,-73.67,-103.5,-9.17,75.92,19.56,65.78,-5.6
105.41,88.9,-84.8,-17.52,-66.68,-12.34,18.8,4.79,21.16,4.93,249.84,213.65,-172.26,-71.95,-97.77,-16.62,73.06,21.56,57.47,2.99
108.46,90.06,-85.95,-15.23,-67.83,-9.18,15.93,-2.38,19.73,4.93,242.76,218.11,-183.72,-70.81,-107.51,-9.17,79.36,19.84,58.33,-2.45
113.46,93.36,-84.8,-16.95,-68.69,-9.76,12.78,7.08,20.3,3.21,250.2,212.06,-171.4,-70.23,-102.93,-12.04,75.35,18.98,58.04,-1.59
110.11,91.77,-92.83,-9.5,-68.69,-8.32,18.8,4.5,21.45,2.35,249.96,219.51,-182.29,-68.51,-101.21,-14.04,71.62,21.56,59.19,0.7
110.72,95.98,-84.8,-18.38,-71.26,-9.47,19.66,3.93,22.31,4.36,249.47,216.15,-181.43,-72.53,-102.93,-17.77,77.93,20.42,65.2,-3.31
112,94.76,-94.55,-12.65,-69.26,-11.48,17.08,5.36,29.76,7.22,252.28,219.39,-181.72,-77.68,-100.35,-18.91,79.36,19.27,60.62,0.7
111.63,94.58,-96.84,-9.5,-71.84,-11.48,19.94,5.36,22.31,5.22,252.15,219.63,-185.73,-73.67,-108.09,-15.19,80.51,23.86,59.76,1.56
